Unnamed: 0_level_0,LPS945_160124,LPS946_160124,LPS947_160124,LPS948_160124,LPS949_160124,LPS950_160124,LPS951_160124,LPS952_160124,LPS953_160124,LPS955_160124,LPS956_160124,LPS957_160124,LPS958_160124,LPS959_160124,LPS960_160124,LPS961_160124,LPS962_160124,LPS963_160124,LPS934_150124,LPS935_150124,LPS936_150124,LPS939_150124,LPS940_150124,LPS941_150124,LPS942_150124,pls_74_12012022,pls_71_a_12012022,pls_106_13012022,pls_104_13012022,pls_102_13012022,pls_100_13012022,pls_103_14012022,pls_101_REP_14012022,pls_75_13012022,DSS73_REP_190124,DSS76_REP_190124,DSS77_REP_190124,DSST0.7_180124,DSS107_190124,DSS901_190124,DSS902_190124,DSST1.5_190124,DSST1.6_190124,DSST1.7_190124,DSST1.8_190124,pls_116_12012022,pls_118_a_12012022,pls_119_13012022,pls_89_14012022,pls_120_13012022,pls_88_13012022,DSS85_230124,DSS87_230124,DSS90_230124,DSS117_REP_310124,DSS122_230124,DSS906_230124,DSS907_230124,DSST3.6_230124,DSST3.7_230124,DSST3.8_230124,pls_129_12012022,pls_127_a_12012022,pls_70_a_12012022,pls_97_13012022,pls_123_13012022,pls_96a_14012022,pls_128_rep_14012022,pls_126_14012022,pls_124_14012022,pls_125_13012022,DSS91_REP_310124,DSS94_250124,DSS95_250124,DSS125_250124,DSS126_250124,DSS127_250124,DSS129_250124,DSS912_REP_250124,DSST5.5_REP_250124,DSST5.6_REP_250124,DSST5.8_250124,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC3302_260124,VECPAC3353_260124,VECPAC3369_260124,VECPAC3673_250124,VECPAC3674_250124,VECPAC3675_250124,VECPAC3677_250124,VECPAC3678_250124,VECPAC3679_250124,VECPAC3680_250124,VECPAC3688_260124,VECPAC3697_260124,VECPAC_3352_290124,VECPAC_3355_290124,VECPAC_3664_290124,VECPAC_3665_290124,VECPAC_3689_290124,VECPAC3296_300124,VECPAC3303_300124,VECPAC3304_300124,VECPAC3306_300124,VECPAC3318_300124,VECPAC3328_300124,VECPAC3330_300124,VECPAC3334_300124,VECPAC3356_300124,VECPAC3370_300124
beta-Methylphenethylamine,-0.2245849439,-0.2636919199,-0.2295347048,-0.198206165,-0.2639671488,-0.0868538254,-0.225268367,-0.2640759618,-0.1281245287,-0.2637888815,,-0.1518939131,,,-0.2640248678,,,-0.2637629824,-0.1417081527,-0.0883031297,-0.1005676503,-0.0812038907,-0.2636545727,-0.1550853668,-0.2636050937,-0.2317897171,,,,-0.0650083369,,-0.0186411025,,,,1.8935654256,,-0.2627450401,,-0.2627142217,-0.2623754449,-0.2623810149,-0.2629348522,,-0.2630948974,-0.2115134831,,-0.2646602991,,,,0.6154523055,-0.2643801808,,,-0.2638443227,-0.2636802754,-0.2628806883,-0.2624696846,-0.2622216979,-0.2630469208,0.0004763724,,,0.1591056842,-0.2647295875,0.5500957518,0.3323226466,-0.1301510339,-0.2647033623,0.194415619,,,,3.738379812,-0.2639206888,,,-0.2631556263,,,-0.2635792027,,-0.2370121429,,-0.2631932881,,-0.1849623639,-0.2638826196,,,,-0.2370318907,-0.263839247,-0.211489943,,-0.2256493731,-0.2294299767,-0.2429525467,-0.2331143412,,-0.2638584144,-0.2641743893,-0.2256645791,,-0.2520320135,,-0.2640303737,-0.2433506034,,-0.2588365345,-0.1592467828,-0.2641390814,-0.2443690069,-0.2310157525,-0.2643714628
5-Hydroxyhexanoic acid,-0.448660901,,-0.141624003,-0.231709136,,-0.284905951,-0.263012568,,-0.222444183,,,-0.448269435,-0.120911073,-0.447786328,,-0.158903883,,,-0.340349208,-0.44682643,-0.446905185,-0.228936558,,-0.244898987,,-0.23972973,-0.088152245,0.022173323,-0.185617106,1.3372518,,0.048484956,0.105900036,,,1.470827564,,,6.022251819,,,,,,,-0.116475669,,,,-0.454735249,,-0.450604879,,,,,,,,,,-0.374253599,-0.044673457,-0.455154925,-0.363681384,,-0.315015917,-0.455105543,-0.276362839,,-0.345329439,3.14349033,0.113970873,-0.451571129,3.155043068,,1.433268266,1.405848216,,,,,0.053136648,-0.191508373,,,,-0.24455025,,,-0.134557504,-0.176895939,0.092848401,,-0.128450529,,-0.004308449,0.224585861,0.061296071,-0.200496517,,,,-0.074351035,,-0.126167074,-0.305019232,,-0.155906604,,-0.191049101,-0.046330639,,-0.203858046,-0.317888371,
Bis(trimethylsilyl)acetylene,,0.82241879,1.18558047,1.47598452,0.91559211,0.936199,0.84589279,0.93792125,1.99078015,-0.91014393,1.71142791,,1.90326367,,0.21919874,0.42236775,1.87779064,1.2214213,1.17844377,,,0.61796066,2.39090576,1.65023527,1.65065363,0.12233485,-0.94095869,-0.93938493,-0.23389726,-0.9276375,-0.93163683,-0.04518682,-0.47422702,-0.93997648,-0.65804371,-0.66606488,-0.64041049,,-0.93205904,,,,,,,-0.55575124,-0.3166343,0.23083998,-0.93935736,,-0.29869006,,-0.93079172,-0.54480294,-0.63492651,,,,,,,-0.94909439,-0.94544156,,-0.04695812,-0.32031619,0.28550685,,-0.94962543,-0.54362249,-0.95007521,-0.60894134,-0.61541433,,-0.93543555,,-0.07674092,-0.93920984,,,,,0.15271852,0.25304577,-0.19182145,3.31886133,1.8479243,0.40907039,-0.01538855,0.73217119,0.52082926,0.24399723,-0.04034975,0.21451977,0.21541859,0.52928558,0.66617488,0.43727538,0.06158796,-0.70054048,-0.01135027,0.30410839,-0.14271566,0.0372944,-0.25841982,0.28358307,0.35915673,0.1312682,0.77379218,0.34474983,2.54255738,0.02685623,0.07391359,1.32667552,0.44627942,0.24197029
Bis(trimethylsilyl)histidine,-0.3140253034,-0.263062738,-0.2915102828,-0.277941057,-0.3071388275,-0.3973512085,-0.4370081355,-0.3009392012,-0.2814662701,,-0.4373281512,-0.3961300486,-0.4372544964,-0.4365481562,-0.4376125875,-0.4378772087,-0.415916263,-0.4362684705,-0.1921745962,-0.179837869,-0.1994363403,-0.2865613587,-0.29641197,-0.2985734644,-0.2554787683,-0.4401922669,,,-0.4414567302,,,-0.4401366911,-0.4415624882,,-0.4403190905,2.787693242,1.8046380312,,,,,,,,,-0.4411343916,-0.2169967545,-0.4408739154,,-0.441411574,0.6109336173,,,-0.4399298003,4.1158596549,,,,,,,-0.4421263542,,,-0.4422021141,-0.4412295356,-0.442040221,,,0.8127772941,,-0.4404697976,3.6942674539,,,0.1066266566,5.6733213292,,,,,,-0.0016089341,-0.0674902819,-0.347703246,-0.2474360734,-0.0565185722,-0.2670107459,-0.4368825039,-0.3329118202,-0.2907978237,-0.4359816384,-0.2628061973,-0.3173292222,-0.3263160523,-0.3042223549,-0.2425955454,-0.3510193526,-0.3471037174,-0.2009499877,-0.4374136848,-0.4367582716,-0.3859464487,-0.3893976489,-0.2599353594,-0.312717772,-0.3224261867,-0.3596779278,-0.3482374027,-0.308671144,-0.4368049012,-0.1695894765,-0.3897057656,-0.4373532121,-0.4354366984,-0.3489108275
Boric acid,0.244847215,0.295805365,0.198691347,-0.072178321,-0.149534347,-0.462888356,,-0.004245599,0.209753131,0.285961949,,0.766830908,,,,,0.198034858,,0.475270061,0.36694759,0.60790924,0.122453857,0.685826313,0.425812984,0.969515687,0.540416702,,,,,,,,,,-1.098891359,-1.089302763,1.431594925,-0.796705226,,0.656041997,,1.003650781,0.121051962,0.688524427,-1.371258309,-0.783916927,,,,-1.362713514,,-1.120742609,,-0.964102223,,,,-0.284031872,-0.350294743,-0.649714961,-1.37146976,,,,,,,-1.232792587,-0.87347296,,,-1.043451522,,-1.02571597,-0.431002095,-0.844111986,-0.596562585,,,,,1.574428214,1.565586258,0.254143059,1.922717282,0.648248696,1.171841747,,-0.457024731,-0.119801001,,1.546499277,1.06013433,1.281146942,0.776335267,0.741734499,1.738734124,-1.104102451,-0.293604432,,,-0.145494194,0.482568915,1.01419179,0.201495318,0.779551758,0.736319071,1.329284138,0.687401933,,1.041738014,-0.797751626,,,-0.453929408
"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",-0.37431437,-0.36755787,-0.37245173,-0.37367712,0.09638173,0.32194557,0.02272311,-0.37815678,-0.37378726,-0.37023385,-0.3752172,-0.37284113,-0.37482114,-0.371023,-0.37674667,-0.3781696,-0.37770831,-0.36951907,-0.35951185,0.81499547,-0.3677069,0.20892241,-0.36652715,3.05669329,0.59954881,-0.39061815,-0.39458813,-0.39334432,,-0.3840598,-0.38722065,-0.39031931,-0.39798612,-0.39381185,-0.39130011,-0.39119892,-0.38685722,-0.34142557,-0.38755434,-0.34057503,-0.33122536,1.1088693,-0.34666406,4.41522809,0.78290965,-0.39568415,-0.39660112,,,-0.39717462,-0.39185935,-0.38163036,-0.38655272,-0.38920681,-0.38688902,-0.37176393,-0.3672365,2.3140345,2.46370251,-0.32698219,-0.34975697,-0.40101814,0.07242243,0.12784853,-0.40142552,,,,-0.40143785,0.12029255,-0.09617206,-0.39211049,-0.38768163,-0.38526675,-0.39022295,-0.37387151,-0.39271221,-0.39320594,2.55625924,-0.34458852,-0.35919614,-0.36444706,0.88249856,-0.36253093,-0.36510742,-0.35379646,-0.08110978,-0.36891349,-0.37282086,-0.36820406,-0.36515918,-0.36797672,-0.36988484,-0.37162385,-0.37658577,-0.37887464,-0.37457949,0.11114245,-0.3768108,-0.36660708,-0.37567713,-0.37215284,-0.38087322,-0.38103175,-0.37327923,-0.37940734,-0.38041147,-0.37689863,-0.37006259,0.27461383,-0.37240357,-0.37312552,-0.37989878,-0.37535196,-0.36504646,0.73559249
Butanedioic acid,,,,,0.681055207,-0.540682345,-0.289661655,,,,,,,,,,,,,-0.702844044,,0.008344516,,-0.256984819,-0.576134153,-0.775549819,,,,,,,,,,,,,,,,2.405167359,,3.954126321,0.363618317,-1.081629287,,,,,,,,,,,,0.172183387,1.617754294,,,-0.824643397,-0.106484856,-0.902677585,,,-0.857372795,,,-0.735915043,-0.940810384,,,,,,,,-0.173310613,,,,-0.698963105,,,,1.285614998,,,,,,,,,,,-0.316988813,,,,,,,,,,,,-0.416612424,,,,,,-0.746556554
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-",-0.79457351,0.29002188,-0.79285634,-0.79398602,0.21660253,-0.79967248,-0.79381943,-0.7981158,0.05229489,-0.79081169,-0.79540581,0.78864505,0.47545084,-0.79153921,-0.79681583,-0.79812761,-0.79770235,0.42402571,0.24522911,-0.78820888,0.71834063,0.16335875,-0.78739451,0.48833805,-0.78613563,-0.80960385,-0.51353519,,0.03816554,0.86796556,-0.5030069,0.52700173,-0.22120253,-0.50627555,-0.81023254,-0.21194958,-0.80613667,3.13985071,-0.80677935,1.79118471,-0.75485002,1.72590439,1.59510284,1.23793801,1.63935442,-0.08368716,-0.81511951,-0.31593859,-0.812097,-0.57403352,-0.8107481,-0.80131806,-0.80585596,-0.80830275,0.18900764,-0.79222227,1.0831506,2.02422559,-0.75724773,-0.75093827,1.55705503,-0.68037905,-0.81653004,-0.69607629,-0.8195671,,-0.68518652,-0.64330596,-0.55630351,-0.81407858,-0.71672994,-0.46344778,-0.05344006,0.45100289,-0.80923952,0.40704553,-0.01856805,-0.24993608,1.30399148,2.31762424,1.9975692,1.97740246,-0.7891628,-0.78371043,0.35819556,1.05016393,0.48475073,-0.78959446,-0.79319665,0.7528686,0.24144861,-0.78873086,-0.79048995,0.40113304,0.21838276,0.173931,-0.79481792,-0.790517,-0.79687494,-0.7874682,0.34870497,0.25689531,0.93759919,,2.00659117,0.12181312,-0.80019438,-0.79695591,0.5403866,1.12866955,-0.79281195,1.4012578,0.06948072,-0.79553005,0.23849002,0.27020758
"Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",,-0.16671249,,,-0.16671895,,,,-0.16672403,,,-0.16670826,-0.16671195,,,,,-0.16670377,-0.166713,,-0.16671115,-0.16672067,,-0.16671019,,-0.06809891,-0.06350533,-0.04319295,-0.11066897,-0.0628644,-0.02874216,-0.05326658,-0.09492358,-0.05725591,,-0.16677059,,-0.16676479,,-0.16676469,,-0.16676362,-0.1667654,-0.16676708,-0.16676592,-0.09147386,,-0.09552735,,-0.10063764,,,,,-0.16677008,,3.13083764,-0.16676523,,,-0.16676576,-0.11520625,,-0.10145674,,-0.08655241,-0.1042204,-0.09945191,-0.11943428,,-0.11564401,-0.16677069,-0.16677018,-0.1667699,,-0.16676857,1.22825576,-0.16677082,-0.16676611,-0.16676516,-0.16676686,9.16764934,,,-0.16669988,-0.16661887,-0.16668618,,,-0.16670591,-0.16670856,,,-0.16670411,-0.16669743,-0.1667219,,,,,-0.16670598,-0.16670779,-0.16671792,,-0.16670314,-0.16670298,,,-0.16669591,-0.16671458,,-0.16669507,-0.16672384,,-0.16670687,-0.16673501
Butylated Hydroxytoluene,0.735118319,0.740491314,0.507240331,0.376346319,0.478562865,0.139587919,0.778765452,0.483397337,-1.595837566,1.423807285,0.828599027,1.016907986,0.918263102,1.261264075,0.930997804,0.630545856,0.734910574,1.234004412,1.509527452,0.606961634,0.94828027,0.41266199,0.560738267,0.380674586,0.547532498,-0.979490903,-1.060039105,-0.980976374,-1.57577441,-0.384936876,-0.576293195,-0.619541921,-0.78878525,-0.599212516,,,,,,,,,,,,-1.224396175,-1.08239431,-1.168346804,-0.807548824,-0.960159527,-0.804175124,,,-1.463177825,,,0.095457594,,,,,-1.236127693,-1.075923263,-1.176986899,-1.259982641,-0.920954924,-0.869566792,-1.03845148,-1.148118364,-0.979574465,-1.098616899,,,,,,-0.963416623,,,,,0.066893679,1.634947564,1.130185017,2.128061099,1.833667954,0.675938572,0.798924682,-1.59563099,0.856457983,-1.55811966,1.474390266,0.213875294,0.40302197,-0.263168003,-0.301618894,-0.157538869,0.04249825,-0.128833569,0.598281361,0.194913366,0.514020957,0.138363902,-0.123831732,0.576420862,0.079709093,-0.028035203,0.39499699,0.779695532,0.252060277,0.313267518,0.309117674,-0.134629284,-0.061626667,2.498086866,-0.013206475
Butylmethylamine,-0.67628096,-0.66578576,1.21624629,1.38946781,-0.67758476,-0.68487249,-0.67501037,0.9838433,,-0.66994248,1.18499874,1.2997089,1.10602021,-0.67116832,0.97016682,-0.68226946,-0.68155291,-0.66883219,-0.65328751,1.18336649,1.07605579,-0.67120339,-0.66418469,-0.66732506,1.22182438,-0.25951609,-0.19926897,-0.38409754,-0.47367679,-0.24619971,-0.41174746,-0.03132931,-0.55940667,-0.62390886,-0.70266569,-0.70250852,-0.69576434,2.43689555,0.41728446,2.32294395,-0.60934876,-0.60958755,2.44702997,1.56746397,2.05303382,-0.28578118,-0.40021645,-0.41611607,-0.55735623,-0.6314102,-0.57910863,-0.68764522,0.27268389,-0.69941408,-0.69581375,-0.67231923,-0.66528656,-0.63100844,,-0.60275766,-0.63813479,-0.4797701,-0.5600587,-0.5287901,-0.64822118,-0.59057512,-0.62827015,-0.58550114,-0.63997989,-0.49416402,-0.64591397,,0.14212786,-0.69329379,,0.87533,-0.05243751,-0.02903915,-0.64279497,4.03669537,2.77082515,-0.6609536,-0.66716418,-0.65797718,2.21627407,-0.64440952,1.78477684,-0.66789151,,1.22719388,-0.66205976,-0.66643638,1.01533473,-0.67210164,-0.67980923,-0.68336463,1.36312002,2.06228652,-0.68015877,2.81051932,0.93569769,-0.67292334,-0.68646912,-0.68671537,-0.67467303,1.1453467,-0.68575186,-0.6802952,-0.66967647,-0.67622576,1.76029177,0.91898152,0.89257538,1.66995974,-0.66188467,0.17923577
Butyrovanillone,,,0.84950542,-0.59676504,,,,-0.61748425,,,0.31395043,-0.59289844,-0.60205634,,0.78295324,,,,,0.60406315,-0.56915175,,,,-0.55737934,-0.67512022,0.41829646,-0.68772922,-0.70656808,-0.64478673,-0.65940619,-0.36300365,-0.70919834,-0.68989165,,,,-0.44759606,-0.66094958,1.49975295,,,-0.471825,-0.53850374,-0.4922543,1.18007145,-0.70279247,-0.69207317,-0.68762844,-0.70544502,-0.68086096,,-0.65631691,,,,,,,,,-0.72322198,-0.70986914,-0.71275007,-0.72510617,-0.70091764,-0.7210798,-0.71189051,-0.72516318,-0.69757006,-0.72680736,,-0.66153832,,-0.67329233,-0.59766412,-0.68480562,0.22688829,,1.08602295,1.46576254,,,,0.40211291,,0.70725001,,,0.70328682,,,-0.57922509,,,,0.61798995,0.68656841,,-0.56406489,0.4794413,,,,,-0.62326827,,,,,0.68454879,-0.59421381,0.03858396,0.8728196,,-0.13207311
Cadaverine,,,-0.33205562,,-0.33205563,-0.33205563,-0.33205562,,,,-0.33205544,,,-0.33205562,-0.33205563,-0.33205563,-0.33205563,,,-0.33205562,,,,-0.33205552,,-0.15890129,-0.33205564,,,,,-0.33205564,,,3.4241185,,,,,-0.3320556,-0.3320556,,,,,-0.33205564,,,,,,,,3.33922945,,,-0.33205562,-0.33205561,-0.3320556,-0.33205559,-0.33205561,-0.33205564,,,,,,,,,,,,,,,,2.67573139,-0.33205561,-0.33205561,-0.33205562,-0.33205562,-0.33205562,-0.33205441,-0.33205562,,-0.33205562,,-0.33205562,-0.33205562,,-0.33205562,,-0.33205562,,-0.33205563,-0.33205461,-0.33205562,,,-0.33205342,-0.33205562,,-0.33205538,,,-0.33205563,-0.33205563,-0.33205562,,-0.33205562,,-0.33205563,-0.33205534,,-0.33205563
Campesterol,,,,,,,,,,,0.276247957,0.632726657,0.578937876,,,,,,0.236559161,,-0.241612141,,0.811502449,-0.587920328,,-0.792622513,,,,,-1.246694193,,,,-0.687433615,-0.182150652,-0.021418818,,-0.039554707,,,,,,,-0.995975411,,,-0.73461759,,,-0.369490293,-0.274274835,-0.381207029,,-0.267265236,,,,,,-1.038064718,,-0.932693334,-1.073368651,-1.014878745,-1.056515957,-1.051056165,-1.15033081,,-1.075511471,-0.642187531,-0.570576345,-0.570871496,-0.466036919,0.312193169,-0.642870202,-0.331413257,,,,,,-0.006490669,,,,,,,-0.363546444,,,,,,0.008338114,,-0.352547495,,-0.639329244,,-0.822574222,-0.926229829,,-0.259360211,,,,0.199881374,,,,0.556505119,,
"Carbonic acid, eicosyl vinyl ester ",-0.559801633,-0.555166841,-0.594787061,-0.600713011,-0.401247262,-0.244415822,-0.062167676,-0.120638972,0.229190651,-0.596985049,0.204900882,0.103015486,0.242548471,0.378516261,0.169550861,-0.488569145,-0.081895304,-0.081637157,-0.602948764,-0.536370621,-0.191478542,-0.552745907,-0.601895108,-0.549599302,-0.253862365,-0.605791705,-0.605842655,-0.605826692,-0.605878965,-0.605707536,-0.605748102,-0.605787869,-0.334712484,-0.605832692,1.248145852,0.541069865,0.277575123,0.258890223,-0.503811489,0.328491563,0.000738556,-0.438472873,3.037815018,0.33087677,0.933183022,-0.605856721,-0.290941677,-0.217549052,-0.250043577,-0.324190979,-0.605807634,0.775481925,0.410612796,0.086817628,-0.453174112,1.258699394,-0.31136669,-0.109504218,-0.214095222,6.739362293,2.514932169,-0.605925176,-0.605888125,-0.290769018,-0.37518447,-0.301613713,-0.286146477,-0.605893734,-0.368393509,-0.605853998,-0.369596652,-0.58261504,-0.569369067,-0.604121974,-0.44849324,-0.35817761,-0.577733125,-0.491967578,-0.214556703,-0.181357214,-0.310612501,0.287029628,-0.522102058,-0.598576686,0.336192848,0.759963465,0.298854003,0.128017956,0.325393392,0.29716825,-0.535575442,0.179387772,-0.572190405,-0.515569443,0.116289851,0.017130857,0.802958697,1.021056453,0.193019488,0.256174563,-0.485258926,0.051774079,-0.160376846,-0.239461515,0.312651842,-0.523854678,-0.365799769,0.231753837,-0.459818293,-0.503672356,0.813408602,0.78002915,-0.085615876,-0.163401602,-0.495638159,-0.528565009
"Carbonic diamide, N,N'-dibutyl-N'-methyl-",-0.36247071,1.0377929,-0.35770299,-0.36083956,-0.36461916,-0.37662808,-0.36037701,-0.37230592,-0.3611215,0.12597008,0.2543193,-0.35869972,-0.36376786,0.14932788,-0.36869654,-0.37233872,-0.37115798,-0.35019643,-0.32458148,-0.34479927,-0.34555791,0.21723983,-0.34253816,-0.34771294,0.10392432,-0.21453516,,,,,,,-0.25070507,,4.96904522,-0.40568921,6.67028688,-0.27828696,2.76685435,2.26046401,-0.25217802,-0.25257149,-0.29169566,-0.32859679,-0.30300157,-0.22684811,-0.22112799,-0.16360393,-0.13455892,-0.1923353,,0.35285077,2.73640971,1.10158553,3.01102089,-0.35594247,-0.34435385,-0.28786942,-0.25883529,-0.24131702,-0.29961242,-0.30912925,,-0.27282428,-0.31120144,-0.25162632,-0.28350754,,-0.29004273,,-0.31183541,3.07487822,0.91677459,-0.39050492,2.19979499,-0.36133713,3.42727468,-0.41082645,-0.30729158,-0.28638301,-0.32377337,-0.33721387,-0.34744783,0.12417009,-0.33890416,-0.30995209,-0.35257565,-0.34864635,-0.35864784,-0.34683047,-0.33903663,-0.34624855,-0.35113266,-0.35558392,-0.3682847,-0.37414338,-0.36314932,-0.35120779,-0.36886067,-0.34274275,-0.36595889,-0.35693794,-0.37925903,-0.37966483,-0.35982111,-0.37550689,-0.37807712,-0.36908549,-0.35158765,-0.36237976,-0.35757974,-0.35942767,-0.37676481,-0.36512656,-0.33874812,-0.3931807
Carfentrazone-ethyl,,-0.18339617,,,,,,,,-0.44099553,-0.34196565,,,-0.4410066,,,,,,,,-0.34074635,,,-0.36561402,-0.44128154,0.7091275,-0.44131979,-0.44137694,-0.44118952,-0.44123387,-0.44127735,0.65733137,-0.44132635,0.88522108,,0.90169393,,0.4331929,0.58022427,,,,,,-0.44135262,-0.44136549,-0.44133297,-0.44131949,-0.44137354,-0.44129896,2.90893771,1.71649249,1.08050491,0.89026545,,,,,,,-0.44142747,-0.44138696,-0.4413957,-0.44143318,-0.4413598,-0.44142097,-0.44139309,-0.44143335,-0.44134965,0.91795036,0.64042059,1.52662683,,1.87046749,,0.67218419,,,,,,,-0.44088745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",-0.281017857,-0.280412863,,,-0.281093015,-0.281513115,0.680081908,-0.281361916,-0.280970659,,-0.281098698,-0.280885939,-0.281063235,,,-0.281363063,,,,,-0.280426208,-0.280725161,-0.28032057,,-0.280198296,-0.172171541,0.001692926,,,,,,-0.041666303,,-0.227409365,-0.25115841,-0.26722198,,-0.26685753,-0.277996753,,-0.277173325,-0.27854198,,-0.278937487,0.080108466,,,,,,-0.281672948,-0.266553074,-0.2533096,-0.248490976,-0.280789484,-0.280384087,-0.278408129,-0.277392447,-0.276779617,,-0.238405536,,,,,,,,,-0.227362695,-0.237174987,-0.273733812,-0.274173125,-0.242149328,-0.280978202,-0.195046484,-0.177740296,,-0.278356131,-0.279664134,-0.280134314,2.920968009,,,,,-0.280534249,,1.550452686,,-0.280450368,-0.280621226,-0.280776941,,,-0.281041596,,2.293758973,-0.280327727,-0.281139882,0.752491234,-0.281605152,-0.281619348,-0.280925168,-0.281473894,-0.281563806,-0.281249258,-0.280637142,1.77182511,,-0.280911404,-0.281517899,-0.281110765,5.910287921,0.1776186
"Cetaben, N,O-bis(trimethylsilyl)-",,,,,,,-0.205300138,,,,,,,,,,,,-0.204229526,,,,,,,-0.115713169,-0.206914852,-0.108212126,-0.102145248,0.067236642,-0.056586818,-0.173163331,-0.162085849,0.029379155,-0.206663132,-0.206655386,-0.206322998,,-0.206376368,,,,,,,-0.20699876,-0.120355104,-0.11933729,0.102781324,-0.120192812,0.044632583,,-0.206299687,-0.206502876,9.201288233,,,,,,,-0.009980768,0.023166642,-0.20723378,-0.207438301,-0.154853986,-0.207371655,-0.207219552,-0.095213414,-0.154096578,-0.112132925,-0.206725172,2.461661895,-0.206201237,-0.206580668,,-0.206771238,-0.206809036,,,,,-0.204913438,,,,,,-0.20524842,-0.204894973,,,,,,-0.205711878,,-0.205025895,-0.112748406,,,-0.019718237,,,,,,,,-0.205360039,,,,,-0.204653237,-0.206281267
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",,,,,,,,,,,,,,,,,-0.23162923,,,-0.23162373,,,,,,-0.14239378,,-0.10330424,-0.13210135,-0.23163262,-0.0615253,-0.19617976,-0.20645828,-0.10449355,,,,0.78776756,,,,,,,-0.23161501,-0.20592196,-0.17109667,-0.13610136,-0.05306293,-0.17653715,-0.15865991,,,,3.19351298,,,,,,,-0.18103475,-0.19321836,,,-0.12494169,,,-0.1767442,-0.20786229,-0.18024396,,0.17569462,,,,,,,,,,,-0.23162112,,,-0.23162535,-0.23116842,,,,,,-0.23162598,,,,,-0.23162875,,,-0.23162626,,,,,,,,,,,-0.23137452,,,
"Cholest-5-ene, 3-(1-oxobuthoxy)-",,0.090362604,-0.208377975,,,0.32536665,,-0.213650081,,-0.206328407,-0.21093358,,,,,-0.213661922,,,,,,,,0.368472086,,-0.225165768,-0.22883447,-0.22768505,-0.231449061,,-0.222026098,-0.224889604,-0.231974588,-0.228117104,,,0.09497871,-0.179706359,,,,,-0.184547311,,,-0.003364857,-0.230694693,-0.228552974,-0.227664913,-0.231224674,-0.22631277,,,-0.223861535,-0.221719642,-0.207742376,-0.203558526,,,,-0.187405501,-0.234776516,-0.232108614,-0.232684224,-0.235152978,-0.2303201,0.505782496,,-0.235164368,-0.229651254,-0.235492876,,0.200827604,,-0.224800555,,,,,,,0.585930788,,,,-0.191138441,,-0.205108252,,-0.204452662,,,,,,,,-0.20603301,,-0.202976872,-0.211358608,,,,,-0.21480573,-0.215733661,-0.212487406,,-0.210066432,,-0.209000637,-0.215259878,-0.211058111,,-0.221186515
"Cholest-7-en-3-ol, (3beta,5alpha)-",,2.082062952,,,,-0.041402509,,,,,,,,,,,,,,,,1.149042138,,-0.413719257,,-0.776928198,,,,,,,,,,,-1.026178395,,0.714586073,,1.115629806,,,,0.157497991,-0.741383221,,,,,,,-0.53369838,,,,,,,,,-0.829241692,,,,,-0.788775909,,,,,-1.026374295,-0.477316346,-1.026119084,,,,,,-0.643720389,,-0.170883494,,,,,,,,,,0.4320725,,,,,,,,,,,,,,,,,,,,,,,,
"Cholesta-2,4-diene",-0.17576741,-0.17576364,-0.17576637,-0.17576705,-0.17576787,-0.17577049,-0.17576695,-0.17576955,-0.17576711,-0.17576513,,-0.17576658,-0.17576769,-0.17576557,-0.17576876,-0.17576956,-0.1757693,-0.17576473,-0.17575915,-0.17576355,-0.17576372,-0.17576558,-0.17576306,-0.17576419,,-0.10924827,-0.17577871,-0.07579113,-0.07135752,-0.07440224,-0.04195636,-0.05389688,-0.17578061,-0.08808418,,-0.16622822,,-0.13827554,-0.10964094,-0.14539524,-0.17477162,-0.17557447,-0.17575198,-0.17532383,-0.12339192,-0.10768455,-0.06465582,-0.06813065,-0.05751515,-0.17578016,-0.02689886,,-0.17577423,,-0.17577442,-0.13012371,-0.17576346,-0.17528295,-0.17574482,-0.175741,-0.17575371,-0.13498404,-0.0905867,-0.10491671,-0.11910298,-0.09068897,-0.12174826,-0.10552237,-0.11779679,-0.10223203,-0.17365402,,-0.17577486,,-0.17567034,-0.17527866,-0.17577767,,-0.17560183,-0.17575082,-0.17575897,-0.17468331,-0.17576413,-0.17576083,-0.17576227,-0.17575596,-0.17576525,-0.17576439,-0.17576657,-0.175764,1.62479963,-0.17576387,-0.17576493,-0.1757659,-0.17576867,,6.4661065,-0.17576495,-0.1757688,-0.17576311,,-0.1757662,,,8.96492289,-0.17577025,-0.17577081,3.36674443,-0.17576503,-0.17576739,-0.17576634,-0.17576674,-0.17577052,-0.17576798,-0.17576224,0.62319751
