Unnamed: 0_level_0,pls 74  12012022,pls 71 a 12012022,pls 106 13012022,pls 104 13012022,pls 102 13012022,pls 100 13012022,pls 103 14012022,pls 101 REP 14012022,pls 75 13012022,pls 84  12012022,pls 107 a 12012022,pls 109 13012022,pls 113 13012022,pls 108 13012022,pls 110 13012022,pls 112 13012022,pls 116  12012022,pls 121 a 12012022,pls 118 a 12012022,pls 119 13012022,pls 115 13012022,pls 89 14012022,pls 120 13012022,pls 88 13012022,pls 129  12012022,pls 127 a 12012022,pls 70 a 12012022,pls 97 13012022,pls 123 13012022,pls 96a 14012022,pls 128 rep 14012022,pls 126 14012022,pls 124 14012022,pls 125 13012022,LPS934 150124,LPS935 150124,LPS936 150124,LPS937 150124,LPS938 150124,LPS939 150124,LPS940 150124,LPS941 150124,LPS942 150124,LPS943 150124,LPS944 160124,LPS945 160124,LPS946 160124,LPS947 160124,LPS948 160124,LPS949 160124,LPS950 160124,LPS951 160124,LPS952 160124,LPS953 160124,LPS954 160124,LPS955 160124,LPS956 160124,LPS957 160124,LPS958 160124,LPS959 160124,LPS960 160124,LPS961 160124,LPS962 160124,LPS963 160124,VECPAC 3307 290124,VECPAC 3319 290124,VECPAC 3329 290124,VECPAC 3336 290124,VECPAC 3337 290124,VECPAC 3354 290124,VECPAC 3371 290124,VECPAC3302 260124,VECPAC3353 260124,VECPAC3369 260124,VECPAC3673 250124,VECPAC3674 250124,VECPAC3675 250124,VECPAC3677 250124,VECPAC3678 250124,VECPAC3679 250124,VECPAC3680 250124,VECPAC3681 250124,VECPAC3687 260124,VECPAC3688 260124,VECPAC3697 260124,VECPAC 3347 290124,VECPAC 3352 290124,VECPAC 3355 290124,VECPAC 3664 290124,VECPAC 3665 290124,VECPAC 3689 290124,VECPAC3296 300124,VECPAC3303 300124,VECPAC3304 300124,VECPAC3306 300124,VECPAC3318 300124,VECPAC3328 300124,VECPAC3330 300124,VECPAC3334 300124,VECPAC3356 300124,VECPAC3370 300124,DSS73 REP 190124,DSS76 REP 190124,DSS77 REP 190124,DSS896 180124,DSS897 180124,DSST0.5 180124,DSST0.6 180124,DSST0.7 180124,DSST0.8 180124,DSS107 190124,DSS901 190124,DSS902 190124,DSST1.5 190124,DSST1.6 190124,DSST1.7 190124,DSST1.8 190124,DSS85 230124,DSS87 230124,DSS90 230124,DSS117 REP 310124,DSS122 230124,DSS906 230124,DSS907 230124,DSST3.6 230124,DSST3.7 230124,DSST3.8 230124,DSS91 REP 310124,DSS94 250124,DSS95 250124,DSS125 250124,DSS126 250124,DSS127 250124,DSS129 250124,DSS911 REP 250124,DSS912 REP 250124,DSST5.5 REP 250124,DSST5.6 REP 250124,DSST5.7 REP 250124,DSST5.8 250124
Galactopyranose,14.68731845333075,15.732395246467032,15.35089931163514,13.901800457371426,17.186481991369174,15.77451070272057,15.568775762115319,15.77451070272057,14.736990480874836,14.060887100665703,14.588839863286216,13.564653546700303,NaN,15.697003810299865,15.169885611303295,15.654223002134046,14.588839863286216,11.804192476807668,13.717905634546174,13.49415205054083,NaN,14.89987667050003,NaN,11.43979463777961,13.564653546700303,14.278110261540169,14.68731845333075,13.901800457371426,15.122979261923312,14.950724312235941,15.304988766982856,12.749300753338144,15.169885611303295,13.717905634546174,17.522953018989853,18.46039177415243,15.215042670142742,19.261204403407167,18.553006774511164,17.522953018989853,18.258605403763795,18.589644323470754,18.490863755558856,18.52083256380398,17.99024305751185,NaN,18.622170744033415,16.972405459115336,18.826836898539522,17.887803085166347,17.010148326460175,18.196766519928378,15.861801681400857,16.253616062713444,NaN,17.364590249886664,15.975300786737833,15.38813245611064,18.86158765681636,NaN,16.294784534032082,17.887803085166347,17.638332314110656,14.736990480874836,17.29624596234169,15.611962469889445,15.38813245611064,16.81359539151657,16.696394356109224,NaN,NaN,17.748487998444325,14.588839863286216,18.795014917694424,15.975300786737833,18.196766519928378,18.2285859057309,18.86158765681636,NaN,17.638332314110656,19.869095045833426,19.767665707061283,17.14953303640925,16.403745889150546,17.223508435554717,16.972405459115336,18.196766519928378,18.196766519928378,16.93341414978592,15.52172681792488,16.972405459115336,NaN,19.801813167771392,16.5874329694086,NaN,17.918600456368704,10.561754893689594,19.02619312355911,16.768883302265735,17.853053332348683,17.853053332348683,9.826989148938228,8.705309933970405,16.73654943185071,15.062105679457824,15.169885611303295,18.589644323470754,13.635727746778407,17.748487998444325,18.490863755558856,15.975300786737833,20.526868644550234,18.424367711286795,19.02619312355911,18.795014917694424,17.918600456368704,18.2285859057309,12.144159456653126,11.105510696901947,NaN,NaN,11.351200126999805,11.804192476807668,16.5874329694086,12.953837675907485,19.191472809606147,18.490863755558856,NaN,NaN,NaN,NaN,NaN,17.5580020863933,NaN,17.485747431195186,16.253616062713444,20.04779836421476,20.252560034627503,19.767665707061283,19.330167551198027
Gln-Ala,NaN,NaN,19.397724062059265,16.5874329694086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.70193387560983,20.358453827106576,NaN,NaN,NaN,NaN,NaN,22.33493912245732,18.86158765681636,NaN,19.663100012333995,NaN,NaN,NaN,19.49831002632055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.061638307628135,7.5298746103136835,8.47465478641074,NaN,9.597171334260528,8.594183299485017,8.952131277978358,8.344214426192147,7.8113961271223715,8.594183299485017,9.44694163470083,7.383376025917171,10.19564851714522,8.217603493579656,8.47465478641074,7.5298746103136835,6.7453845304436175,9.254743610412506,7.5298746103136835,NaN,NaN,NaN,8.952131277978358,NaN,8.594183299485017,NaN,NaN,NaN,NaN,NaN,9.44694163470083,NaN,NaN,NaN,NaN,NaN,NaN,9.44694163470083,NaN,NaN,9.659160242285248,9.826989148938228,9.254743610412506,6.7453845304436175,NaN,NaN,NaN,NaN,5.773197004026674,NaN,NaN,NaN,7.8113961271223715,NaN,7.0807714566945155,NaN,6.573452605488226,NaN,NaN,NaN,7.665059719556676,NaN,NaN,5.598864822027976,NaN,8.952131277978358,3.3490662363322508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.690827413955606,13.800700922165284,NaN,17.887803085166347,NaN,NaN,NaN,NaN,19.466999569632065,19.946340963125515,NaN,NaN,19.05920192248818,NaN,20.080247199383944,17.958856326598763,19.363813402452735,NaN,18.291502392835746
Glucopyranose,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.760053303873804,NaN,NaN,NaN,NaN,29.940902686388036,NaN,29.940902686388036,NaN,NaN,29.940902686388036,29.498331745050354,29.940902686388036,29.940902686388036,29.77470032578437,29.633955686009468,28.896112584953354,NaN,NaN,29.013896277858926,29.498331745050354,28.896112584953354,29.23493423105025,NaN,29.23493423105025,28.77196296363747,11.169604702546701,12.434010928051622,15.35089931163514,13.043092290348532,11.105510696901947,14.208508559805846,11.654591404474774,11.517109952152083,11.232854144386101,10.755415230145433,NaN,14.532569743447405,NaN,NaN,11.169604702546701,14.89987667050003,7.665059719556676,12.313734544388016,3.841154547296224,12.749300753338144,11.169604702546701,NaN,7.383376025917171,10.493960484343566,11.105510696901947,10.69240434199323,11.97819041850458,NaN,8.344214426192147,8.705309933970405,13.635727746778407,11.43979463777961,9.597171334260528,13.303012620849046,10.05493385099462,11.351200126999805,11.654591404474774,12.234499265357005,11.97819041850458,13.564653546700303,11.43979463777961,NaN,NaN,NaN,9.364198372605081,12.234499265357005,NaN,10.629697864616306,8.344214426192147,12.953837675907485,13.800700922165284,10.05493385099462,7.665059719556676,12.313734544388016,10.69240434199323,NaN,9.061638307628135,7.96672809984242,NaN,NaN,9.905101550859877,9.749749445679637,14.402006672932645,9.749749445679637,11.055278153658929,11.169604702546701,8.47465478641074,30.82628498433471,30.82628498433471,31.459090449156182,NaN,31.918320830075533,22.13941527144399,31.918320830075533,31.459090449156182,NaN,NaN,NaN,NaN,NaN,30.563592315592594,19.594945540075432,NaN,NaN,NaN,NaN,NaN,NaN,30.563592315592594,19.466999569632065,20.392407841272703,17.748487998444325,NaN,NaN,NaN,NaN,NaN,16.513980822270014,NaN,NaN,31.459090449156182,18.994123142876553,NaN,NaN,NaN,30.325131497340156
Glucose,17.958856326598763,2.8167078477348904,22.806878550088893,NaN,15.35089931163514,14.842143182536182,11.895957728008133,20.83648067963132,19.56792817044421,NaN,7.8113961271223715,NaN,21.847458675587028,NaN,19.869095045833426,NaN,15.35089931163514,15.568775762115319,15.479261554158796,9.061638307628135,NaN,NaN,20.91211401018567,22.284584548286958,NaN,17.29624596234169,15.169885611303295,18.05899936741766,6.311788170744872,16.513980822270014,13.303012620849046,20.080247199383944,18.196766519928378,20.014963555599007,16.73654943185071,17.364590249886664,17.404762699626442,16.44195139604374,16.81359539151657,16.62553526691028,17.116452972412198,17.443779351848434,16.81359539151657,NaN,16.894778830123844,15.38813245611064,15.253639353335721,17.671969240880273,17.364590249886664,16.854210853168134,17.045215614636067,16.81359539151657,16.81359539151657,16.5874329694086,18.13164317390925,15.062105679457824,16.73654943185071,17.671969240880273,17.364590249886664,17.045215614636067,16.513980822270014,17.29624596234169,17.522953018989853,17.443779351848434,16.55072880297253,15.434108325797268,16.894778830123844,NaN,14.736990480874836,17.638332314110656,18.13164317390925,18.2285859057309,17.958856326598763,16.768883302265735,17.404762699626442,16.017487775828236,17.404762699626442,16.475847776374543,17.223508435554717,15.611962469889445,15.215042670142742,16.62553526691028,15.77451070272057,16.367402578877858,17.99024305751185,17.99024305751185,18.826836898539522,18.86158765681636,18.46039177415243,15.732395246467032,17.14953303640925,18.86158765681636,16.367402578877858,15.975300786737833,19.02619312355911,14.060887100665703,18.622170744033415,18.196766519928378,NaN,18.687616783896345,18.490863755558856,NaN,21.203783958156674,22.44117246036038,19.29985654256866,19.05920192248818,NaN,18.096030428626225,NaN,18.196766519928378,20.252560034627503,19.126717404870323,17.600433704159773,18.761605023438435,18.589644323470754,18.490863755558856,NaN,23.15352281658361,22.393939482658137,21.948685047891228,21.28917036451266,23.369730229937627,18.589644323470754,18.52083256380398,16.017487775828236,18.13164317390925,18.05899936741766,21.799714086992587,20.957354149126097,19.094035069274838,NaN,22.54371823688108,19.836496176111527,21.57228531950238,18.86158765681636,18.291502392835746,17.404762699626442,18.096030428626225,18.16773085779488,NaN
Glyceric acid,24.092374043338083,25.741355044964873,24.85391119558812,24.391214806739097,23.826428080266883,24.537126095160744,25.11100543999637,25.191679340168577,24.765500750094354,24.391214806739097,25.85123669787415,25.11100543999637,23.009117922999604,25.64429911241584,25.27690015030093,24.938359728783716,25.27690015030093,23.95630470933661,24.30708903494744,NaN,25.11100543999637,24.614538621651164,24.391214806739097,NaN,23.69663144218099,24.765500750094354,23.47310542654462,24.30708903494744,NaN,24.690827413955606,24.537126095160744,24.46289028297329,24.765500750094354,24.537126095160744,12.848073154354571,13.49415205054083,13.800700922165284,12.66926513088798,13.974882092111649,13.635727746778407,13.901800457371426,14.466944255940387,12.058002609923262,NaN,13.043092290348532,11.730879950830918,13.800700922165284,12.5922416062041,13.107864023264346,12.144159456653126,12.526299353659521,NaN,12.058002609923262,12.953837675907485,14.278110261540169,11.730879950830918,13.635727746778407,13.800700922165284,12.953837675907485,13.107864023264346,11.895957728008133,NaN,13.800700922165284,13.204802479853797,11.804192476807668,NaN,13.107864023264346,13.49415205054083,12.058002609923262,NaN,NaN,13.974882092111649,13.564653546700303,12.144159456653126,13.40410324211148,11.654591404474774,14.466944255940387,11.291864885008449,11.654591404474774,12.313734544388016,11.43979463777961,11.517109952152083,11.00105594753676,13.043092290348532,11.055278153658929,14.278110261540169,NaN,14.278110261540169,13.635727746778407,10.561754893689594,11.517109952152083,14.1503717925765,11.654591404474774,NaN,NaN,10.561754893689594,15.434108325797268,12.526299353659521,11.00105594753676,14.466944255940387,13.204802479853797,NaN,NaN,NaN,NaN,NaN,24.092374043338083,NaN,NaN,NaN,NaN,25.191679340168577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.49085474733063,28.197391788302355,NaN,24.15110002272825,24.765500750094354,NaN,25.191679340168577,NaN,26.877941781106227,26.992549888324127,27.969216222179643,27.735978632920308,27.49085474733063,NaN,NaN,NaN,NaN,NaN,NaN,23.588111606568535
Glycine,19.869095045833426,19.91119356799036,19.466999569632065,24.938359728783716,18.86158765681636,19.228040595242685,19.56792817044421,20.995487302037592,20.216387703314663,23.106483956295904,24.232043212159,22.393939482658137,23.52955530163893,18.258605403763795,19.533474991940103,19.466999569632065,20.91211401018567,23.31687113177912,29.362260317005596,21.42695555619607,19.191472809606147,25.034934211294985,27.855566358610496,19.02619312355911,29.362260317005596,29.23493423105025,22.393939482658137,22.64883878724547,19.466999569632065,28.655971736748846,24.690827413955606,23.426637006635033,22.7581877783642,27.735978632920308,27.368127651642506,27.246261469412755,27.735978632920308,27.855566358610496,27.735978632920308,27.368127651642506,27.969216222179643,28.451387663751138,28.197391788302355,28.32909802691644,27.855566358610496,27.855566358610496,28.551662681193147,28.32909802691644,28.451387663751138,27.969216222179643,28.197391788302355,28.32909802691644,28.197391788302355,26.62940831944854,28.088815830785673,28.32909802691644,28.551662681193147,28.451387663751138,28.088815830785673,28.77196296363747,28.77196296363747,28.551662681193147,28.32909802691644,28.32909802691644,28.197391788302355,28.655971736748846,27.60667415234614,28.655971736748846,28.655971736748846,27.735978632920308,27.735978632920308,27.855566358610496,27.855566358610496,28.197391788302355,26.07243658482911,26.287621218694568,26.992549888324127,26.992549888324127,26.992549888324127,27.368127651642506,28.197391788302355,27.855566358610496,27.49085474733063,27.60667415234614,27.246261469412755,28.451387663751138,28.088815830785673,28.088815830785673,28.197391788302355,28.655971736748846,28.32909802691644,27.735978632920308,28.451387663751138,28.451387663751138,27.855566358610496,28.197391788302355,27.246261469412755,27.49085474733063,28.655971736748846,26.507629726788302,26.992549888324127,25.85123669787415,25.85123669787415,25.11100543999637,28.088815830785673,28.451387663751138,27.60667415234614,27.49085474733063,27.735978632920308,27.60667415234614,26.176313962718833,28.32909802691644,28.551662681193147,28.197391788302355,27.60667415234614,28.32909802691644,27.735978632920308,26.176313962718833,25.191679340168577,24.012693359928875,24.938359728783716,22.54371823688108,25.64429911241584,25.85123669787415,28.32909802691644,27.969216222179643,27.735978632920308,29.498331745050354,24.614538621651164,26.507629726788302,26.07243658482911,22.909041518980185,25.64429911241584,25.191679340168577,27.60667415234614,27.855566358610496,28.197391788302355,28.088815830785673,27.49085474733063,27.969216222179643
"Glycine, N-(1-oxobutyl)-",17.364590249886664,15.814996761677646,20.597634017549996,20.7955138637401,19.801813167771392,19.363813402452735,22.44117246036038,22.806878550088893,18.05899936741766,20.118921129193335,1.8248000821260395,15.062105679457824,14.736990480874836,15.003233768504735,19.228040595242685,19.191472809606147,23.826428080266883,15.479261554158796,18.658998875246564,19.70193387560983,18.761605023438435,22.909041518980185,18.13164317390925,21.993195549915313,16.166726318448305,22.489650694902025,12.313734544388016,14.68731845333075,21.710135819779172,16.475847776374543,15.814996761677646,20.63740216557142,19.836496176111527,16.367402578877858,20.717649578281822,21.799714086992587,20.957354149126097,23.887259823558153,20.216387703314663,21.756560595781767,19.6266660600573,20.252560034627503,19.73350380143754,19.946340963125515,20.422710135058562,19.126717404870323,21.525786691263573,21.660218087288506,20.358453827106576,21.993195549915313,19.6266660600573,19.191472809606147,19.160238078707113,21.525786691263573,20.63740216557142,NaN,20.118921129193335,17.078774839460994,19.663100012333995,17.958856326598763,17.522953018989853,17.70885472020739,18.658998875246564,18.258605403763795,17.99024305751185,19.70193387560983,20.488458548057668,17.99024305751185,20.597634017549996,19.70193387560983,17.14953303640925,17.600433704159773,20.87123443192514,20.87123443192514,20.83648067963132,17.78390467074889,18.553006774511164,20.757624219845212,19.094035069274838,19.094035069274838,NaN,17.748487998444325,18.658998875246564,NaN,20.7955138637401,18.795014917694424,18.32797579134396,18.994123142876553,17.887803085166347,19.191472809606147,18.05899936741766,19.869095045833426,19.91119356799036,18.16773085779488,19.228040595242685,18.963265144319635,22.54371823688108,20.995487302037592,20.422710135058562,NaN,17.600433704159773,20.87123443192514,20.358453827106576,21.847458675587028,21.993195549915313,20.63740216557142,NaN,20.957354149126097,19.533474991940103,20.252560034627503,19.191472809606147,19.533474991940103,20.597634017549996,20.63740216557142,22.240570277706457,22.33493912245732,20.63740216557142,21.615322667881024,23.588111606568535,22.7581877783642,21.475302381792005,25.27690015030093,20.422710135058562,20.597634017549996,21.42695555619607,19.91119356799036,20.63740216557142,22.284584548286958,22.044423488512308,20.91211401018567,20.392407841272703,23.69663144218099,20.67514080990835,21.03615441628,22.044423488512308,20.118921129193335,21.525786691263573,NaN,19.836496176111527,17.671969240880273
"Glycine, N-(N-DL-leucylglycyl)-",NaN,NaN,NaN,NaN,NaN,19.094035069274838,NaN,NaN,20.392407841272703,NaN,NaN,22.09844462357361,NaN,19.49831002632055,20.597634017549996,19.70193387560983,17.99024305751185,18.52083256380398,21.073193919542305,19.261204403407167,18.396012043834787,19.05920192248818,19.70193387560983,18.196766519928378,21.847458675587028,19.56792817044421,18.16773085779488,17.671969240880273,18.424367711286795,NaN,21.893746775405834,18.795014917694424,23.63558315462553,21.475302381792005,19.330167551198027,19.434436171321853,19.363813402452735,19.191472809606147,19.126717404870323,18.994123142876553,19.836496176111527,19.466999569632065,19.767665707061283,19.434436171321853,18.826836898539522,18.490863755558856,18.553006774511164,18.963265144319635,18.658998875246564,18.52083256380398,18.553006774511164,18.963265144319635,18.258605403763795,18.929190614745664,18.795014917694424,18.795014917694424,18.929190614745664,19.330167551198027,18.687616783896345,18.826836898539522,18.196766519928378,18.291502392835746,19.434436171321853,18.963265144319635,19.466999569632065,20.285149166217668,20.04779836421476,20.118921129193335,19.49831002632055,19.979075690193277,19.836496176111527,18.589644323470754,18.16773085779488,19.49831002632055,18.32797579134396,18.929190614745664,18.589644323470754,18.258605403763795,18.929190614745664,18.963265144319635,19.191472809606147,18.994123142876553,18.360881511713433,18.994123142876553,18.490863755558856,19.29985654256866,18.687616783896345,19.330167551198027,19.02619312355911,19.801813167771392,18.589644323470754,18.658998875246564,19.533474991940103,19.363813402452735,19.466999569632065,19.533474991940103,19.594945540075432,18.52083256380398,19.466999569632065,19.160238078707113,18.896537016381107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.507629726788302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.46514252694942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.69663144218099,NaN,NaN,NaN,NaN,NaN,NaN
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]-",19.330167551198027,19.49831002632055,20.83648067963132,20.67514080990835,NaN,20.957354149126097,21.615322667881024,21.118189275147675,19.663100012333995,20.597634017549996,16.403745889150546,17.958856326598763,18.553006774511164,19.228040595242685,18.963265144319635,20.014963555599007,20.995487302037592,17.116452972412198,20.151316438783468,21.203783958156674,20.422710135058562,20.87123443192514,20.717649578281822,20.560585259045272,18.023895826383765,21.382551316490815,18.52083256380398,18.360881511713433,20.67514080990835,18.761605023438435,NaN,20.717649578281822,19.70193387560983,20.392407841272703,NaN,NaN,13.901800457371426,NaN,11.730879950830918,NaN,12.058002609923262,NaN,14.338432159272156,NaN,NaN,NaN,NaN,NaN,NaN,10.19564851714522,11.730879950830918,NaN,13.043092290348532,NaN,11.105510696901947,NaN,11.654591404474774,NaN,NaN,NaN,8.594183299485017,10.05493385099462,11.00105594753676,NaN,11.351200126999805,NaN,NaN,NaN,NaN,11.58096320511871,NaN,NaN,NaN,11.730879950830918,NaN,NaN,12.058002609923262,NaN,NaN,NaN,NaN,NaN,10.33595493783068,14.278110261540169,NaN,NaN,11.169604702546701,NaN,11.291864885008449,NaN,NaN,8.839865140440557,7.96672809984242,NaN,10.69240434199323,7.96672809984242,NaN,NaN,NaN,NaN,7.233259566240669,22.240570277706457,22.54371823688108,22.64883878724547,21.158814952450467,NaN,19.6266660600573,20.526868644550234,21.073193919542305,19.56792817044421,NaN,NaN,NaN,21.893746775405834,21.475302381792005,20.118921129193335,20.717649578281822,NaN,22.64883878724547,22.393939482658137,21.525786691263573,24.15110002272825,20.560585259045272,20.118921129193335,21.28917036451266,20.83648067963132,NaN,21.756560595781767,21.710135819779172,22.806878550088893,22.909041518980185,23.588111606568535,20.717649578281822,20.285149166217668,NaN,20.392407841272703,20.757624219845212,20.323960553611673,NaN,NaN
Glycolic acid,24.15110002272825,24.690827413955606,24.537126095160744,24.46289028297329,24.614538621651164,24.614538621651164,24.46289028297329,23.95630470933661,24.85391119558812,24.614538621651164,24.765500750094354,24.30708903494744,24.690827413955606,24.690827413955606,24.690827413955606,24.537126095160744,24.765500750094354,23.887259823558153,24.092374043338083,24.391214806739097,24.614538621651164,24.938359728783716,24.30708903494744,24.938359728783716,23.826428080266883,24.46289028297329,24.537126095160744,24.391214806739097,25.191679340168577,24.614538621651164,24.232043212159,24.30708903494744,24.391214806739097,24.012693359928875,26.07243658482911,25.741355044964873,26.507629726788302,25.957634503470494,25.55218927673239,25.85123669787415,25.64429911241584,26.287621218694568,25.55218927673239,25.191679340168577,25.64429911241584,25.957634503470494,26.287621218694568,26.391715150467068,26.287621218694568,26.07243658482911,26.07243658482911,25.957634503470494,25.741355044964873,25.46514252694942,25.957634503470494,25.46514252694942,25.741355044964873,25.27690015030093,25.46514252694942,25.46514252694942,23.056475296718723,25.85123669787415,25.85123669787415,25.46514252694942,25.27690015030093,26.391715150467068,25.55218927673239,25.46514252694942,25.64429911241584,25.64429911241584,25.11100543999637,25.46514252694942,26.176313962718833,25.741355044964873,25.55218927673239,25.191679340168577,25.741355044964873,25.383102769329895,26.07243658482911,25.46514252694942,25.741355044964873,25.383102769329895,25.741355044964873,25.27690015030093,25.55218927673239,25.957634503470494,26.07243658482911,25.85123669787415,26.62940831944854,26.176313962718833,26.287621218694568,26.287621218694568,25.64429911241584,24.938359728783716,25.27690015030093,25.741355044964873,25.46514252694942,24.85391119558812,25.85123669787415,25.383102769329895,24.85391119558812,25.191679340168577,25.55218927673239,25.85123669787415,26.176313962718833,26.07243658482911,26.176313962718833,25.85123669787415,24.690827413955606,25.27690015030093,25.741355044964873,26.07243658482911,26.07243658482911,26.07243658482911,25.741355044964873,26.287621218694568,25.55218927673239,25.741355044964873,25.55218927673239,25.55218927673239,25.191679340168577,26.176313962718833,24.30708903494744,24.614538621651164,26.507629726788302,25.85123669787415,25.85123669787415,25.27690015030093,24.938359728783716,25.383102769329895,25.034934211294985,25.383102769329895,24.614538621651164,24.614538621651164,25.383102769329895,25.11100543999637,24.391214806739097,24.765500750094354,24.690827413955606,24.391214806739097
Glycyl-l-glutamine,NaN,14.338432159272156,NaN,14.532569743447405,NaN,NaN,NaN,NaN,NaN,17.815160283078043,15.568775762115319,11.654591404474774,15.304988766982856,NaN,NaN,NaN,NaN,17.99024305751185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.278110261540169,18.258605403763795,NaN,18.589644323470754,18.553006774511164,13.204802479853797,14.68731845333075,14.278110261540169,NaN,NaN,NaN,NaN,NaN,18.622170744033415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.56792817044421,NaN,NaN,NaN,NaN,NaN,19.70193387560983,NaN,NaN,21.33562415037705,NaN,NaN,NaN,NaN,19.663100012333995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.64883878724547,NaN,NaN,NaN,NaN,NaN,22.284584548286958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.363813402452735,20.014963555599007,19.160238078707113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.767665707061283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.29985654256866,18.727598234104924,NaN,NaN,NaN,NaN,18.727598234104924,NaN,NaN,NaN,NaN,NaN,NaN
Glyoxime,16.403745889150546,17.186481991369174,16.93341414978592,14.68731845333075,17.078774839460994,17.364590249886664,17.364590249886664,16.81359539151657,16.55072880297253,15.732395246467032,15.814996761677646,16.017487775828236,16.13262003259757,18.023895826383765,17.223508435554717,17.78390467074889,16.93341414978592,16.017487775828236,16.768883302265735,15.654223002134046,17.14953303640925,16.5874329694086,16.44195139604374,16.768883302265735,14.89987667050003,17.078774839460994,16.166726318448305,14.842143182536182,16.55072880297253,15.122979261923312,15.611962469889445,14.588839863286216,16.403745889150546,15.434108325797268,17.223508435554717,16.81359539151657,16.5874329694086,NaN,16.403745889150546,NaN,16.696394356109224,16.81359539151657,NaN,16.55072880297253,16.367402578877858,NaN,16.894778830123844,16.5874329694086,16.696394356109224,16.294784534032082,16.403745889150546,NaN,NaN,NaN,16.661446500309406,17.010148326460175,NaN,16.894778830123844,NaN,17.078774839460994,NaN,NaN,16.894778830123844,17.32909941266864,17.260718949995255,17.70885472020739,17.404762699626442,17.70885472020739,NaN,16.854210853168134,16.55072880297253,NaN,16.854210853168134,17.404762699626442,16.854210853168134,16.73654943185071,16.81359539151657,16.661446500309406,16.81359539151657,17.223508435554717,16.661446500309406,NaN,15.732395246467032,16.972405459115336,16.894778830123844,17.364590249886664,16.62553526691028,16.513980822270014,16.017487775828236,17.045215614636067,15.938583466799596,16.44195139604374,16.972405459115336,17.116452972412198,16.696394356109224,17.010148326460175,NaN,15.895446410680577,17.29624596234169,NaN,NaN,18.687616783896345,18.963265144319635,18.826836898539522,19.767665707061283,19.979075690193277,19.533474991940103,19.49831002632055,19.6266660600573,19.49831002632055,19.228040595242685,20.151316438783468,20.392407841272703,20.118921129193335,19.836496176111527,19.801813167771392,20.118921129193335,19.70193387560983,19.191472809606147,19.126717404870323,19.363813402452735,19.946340963125515,19.363813402452735,19.836496176111527,19.979075690193277,20.080247199383944,19.767665707061283,18.46039177415243,19.261204403407167,19.05920192248818,18.896537016381107,19.533474991940103,18.761605023438435,18.424367711286795,19.466999569632065,19.70193387560983,19.663100012333995,19.946340963125515,19.663100012333995,19.160238078707113
